id,region,state,locality,site_name,latitude,longitude,protection,popularity,length_sca,n_marinas_,size,marina_id,ocean_acce,land_acces,accessibil,Codigo_SIG,ANP,Region_1,Estado,Municipio,Zonificaci,Subzonific,nombre_1,Cate_DECRE,Cate_Mane,Area_km2,Categoria,Region_12,Estado_1,Municipi_1,Zonifica_1,Subzonif_1,ID_2,nombre_12,Cate_DEC_1,Cate_Man_1,Categori_1,Autoconsum,Comercial,Deportiva,Riberena,Pesca,Buceo,id_3
"553",Gulf of Mexico,VERACRUZ,VERACRUZ,POZA_AZUL,19.143650279999999,-95.806522380000004,Not take zone,"1","1.955752578","0.689655172","0","302","2.645407751","7.5","19.84055813",7.3.04.103,Sistema Arrecifal Veracruzano,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Protección,Subzona de Protección,,PMN,PN,7.57805532842,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,56
"554",Gulf of Mexico,VERACRUZ,VERACRUZ,POZA_AZUL_2,19.143079430000000,-95.806338069999995,Not take zone,"1","1.955752578","0.689655172","0","302","2.645407751","7.5","19.84055813",7.3.04.103,Sistema Arrecifal Veracruzano,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Protección,Subzona de Protección,,PMN,PN,7.57805532842,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,56
"555",Gulf of Mexico,VERACRUZ,VERACRUZ,POZA_DE_DUENDES,19.144267469999999,-95.811326699999995,Not take zone,"1","1.968469794","0.689655172","0","302","2.658124967","7.5","19.93593725",7.3.04.103,Sistema Arrecifal Veracruzano,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Protección,Subzona de Protección,,PMN,PN,7.57805532842,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,56
"562",Gulf of Mexico,VERACRUZ,VERACRUZ,PUERTA_DE_DUENDES,19.141322670000001,-95.808047669999993,Not take zone,"1","1.968469794","0.689655172","0","302","2.658124967","7.5","19.93593725",7.3.04.103,Sistema Arrecifal Veracruzano,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Protección,Subzona de Protección,,PMN,PN,7.57805532842,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,56
"357",Gulf of Mexico,VERACRUZ,VERACRUZ,LA_BLANCA,19.089790359999999,-95.998599619999993,Not take zone,"13","3.064917772","1.896551724","0","300","4.961469496","6.875","34.11010279",7.3.04.103,Sistema Arrecifal Veracruzano,Planicie Costera y Golfo de México,Veracruz,"Frente a la costa de Veracruz, Boca del Río y Alvarado",Zona de Protección,Subzona de Protección,,PMN,PN,4.26028302983,Zona Núcleo,,,,,,0.00000000000,,,,,,,,,,,56
"405",Gulf of Mexico,VERACRUZ,VERACRUZ,LUNA_DE_DUENDES,19.141348180000001,-95.756378609999999,Not protected,"1","1.842210598","0","0","302","1.842210598","7.5","13.81657949",,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"633",Gulf of Mexico,VERACRUZ,VERACRUZ,PUNTA_GORDA,19.242096000000000,-96.172044000000000,Not protected,"1","3.895793333","1.034482759","2","18","4.930276091","6.25","30.81422557",,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"491",Mexican Pacific,OAXACA,HUATULCO,ORGANO,15.730933000000000,-96.144400000000005,Into MPA,"2","2.998308236","0.344827586","3","226","3.343135822","8.75","29.25243844",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 2,H3,PN,PN,1.14575335997,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 2,31.02000000000,H3,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"150",Mexican Pacific,OAXACA,HUATULCO,CHACHACUAL,15.703334000000000,-96.197362999999996,Into MPA,"7","2.359350596","0.344827586","3","226","2.704178182","8.75","23.6615591",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,PN,PN,53.48759268870,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,31.03000000000,H4,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"350",Mexican Pacific,OAXACA,HUATULCO,JARDINES,15.712378830000000,-96.169610109999994,Into MPA,"11","2.575922425","0.344827586","3","226","2.920750011","8.75","25.5565626",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,PN,PN,53.48759268870,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,31.03000000000,H4,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"352",Mexican Pacific,OAXACA,HUATULCO,JERINGA,15.717653179999999,-96.159318459999994,Into MPA,"11","2.678218985","0.344827586","3","226","3.023046572","8.75","26.4516575",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,PN,PN,53.48759268870,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,31.03000000000,H4,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"353",Mexican Pacific,OAXACA,HUATULCO,JICARAL,15.699008590000000,-96.207468910000003,Into MPA,"16","2.298917197","0.344827586","3","226","2.643744784","8.75","23.13276686",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,PN,PN,53.48759268870,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,31.03000000000,H4,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"425",Mexican Pacific,OAXACA,HUATULCO,MEDREGAL,15.721662280000000,-96.150626450000004,Into MPA,"11","2.803206302","0.344827586","3","226","3.148033888","8.75","27.54529652",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,PN,PN,53.48759268870,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,31.03000000000,H4,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"509",Mexican Pacific,OAXACA,HUATULCO,PARGO,15.684561270000000,-96.229341500000004,Into MPA,"11","2.186060216","0.344827586","3","226","2.530887802","8.75","22.14526827",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,PN,PN,53.48759268870,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,31.03000000000,H4,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"765",Mexican Pacific,OAXACA,HUATULCO,SAN_AGUSTIN,15.683572000000000,-96.228326999999993,Into MPA,"7","2.186060216","0.344827586","3","226","2.530887802","8.75","22.14526827",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,PN,PN,53.48759268870,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,31.03000000000,H4,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"828",Mexican Pacific,OAXACA,HUATULCO,TIGRE,15.706151650000001,-96.189484390000004,Into MPA,"16","2.427028653","0.344827586","3","226","2.771856239","8.75","24.25374209",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,PN,PN,53.48759268870,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,31.03000000000,H4,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"843",Mexican Pacific,OAXACA,HUATULCO,VIOLIN,15.734543400000000,-96.132302269999997,Into MPA,"16","3.241394117","0.344827586","3","226","3.586221703","8.75","31.3794399",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,H4,PN,PN,53.48759268870,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Aprovechamiento Sustentable de los Recursos Naturales,Subzona de Aprovechamiento Sustentable de los Recursos Naturales 3,31.03000000000,H4,PN,PN,Zona de Amortiguamiento,NO,SI,SI,ND,SI,SI,57
"103",Mexican Pacific,OAXACA,HUATULCO,CACALUTA,15.723134000000000,-96.158968000000002,Not take zone,"6","2.698707904","0.344827586","3","226","3.04353549","8.75","26.63093554",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Uso Restringido,Uso Restringido 2,H2,PN,PN,0.92521514528,Zona de Amortiguamiento,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Uso Restringido,Uso Restringido 2,31.01000000000,H2,PN,PN,Zona de Amortiguamiento,NO,NO,NO,NO,NO,SI,57
"745",Mexican Pacific,OAXACA,HUATULCO,RISCALILLO,15.691350000000000,-96.222642170000000,Into MPA,"16","2.223368303","0.344827586","3","226","2.568195889","8.75","22.47171403",8.3.06.129,Huatulco,"Frontera Sur, Istmo y Pacífico Sur",Oaxaca,Santa María Huatulco,Zona de Amortiguamiento,,,PN,PN,1.03704778528,Zona de Amortiguamiento,,,,,,0.00000000000,,,,,,,,,,,57
"64",Mexican Pacific,OAXACA,HUATULCO,BARQUITO,15.739519270000001,-96.123390520000001,Not protected,"8","3.387400406","0.344827586","3","226","3.732227992","8.75","32.65699493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"189",Mexican Pacific,OAXACA,HUATULCO,COYOTE,15.682997000000000,-96.240983999999997,Not protected,"5","2.131046837","0.344827586","3","226","2.475874424","8.75","21.66390121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"232",Mexican Pacific,OAXACA,HUATULCO,ENTREGA,15.747970520000001,-96.127401010000000,Not protected,"14","4.077676111","0.344827586","3","226","4.422503698","8.75","38.69690735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"251",Mexican Pacific,OAXACA,HUATULCO,FIESTA,15.681720620000000,-96.236590440000001,Not protected,"8","2.148796731","0.344827586","3","226","2.493624317","8.75","21.81921278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"271",Mexican Pacific,OAXACA,HUATULCO,GUERILLA,15.764556120000000,-96.081092249999998,Not protected,"8","2.862014605","0.344827586","3","40","3.206842192","8.75","28.05986918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"409",Mexican Pacific,OAXACA,HUATULCO,MAGUEYITO,15.776278789999999,-96.062608409999996,Not protected,"16","2.596913708","0.344827586","3","40","2.941741295","8.75","25.74023633",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"437",Mexican Pacific,OAXACA,HUATULCO,MONTOSA,15.761163620000000,-96.084604380000002,Not protected,"16","2.961870637","0.344827586","3","40","3.306698223","8.75","28.93360945",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"442",Mexican Pacific,OAXACA,HUATULCO,MORRO_TEJON,15.757427320000000,-96.112732629999996,Not protected,"11","3.890742944","0.344827586","3","40","4.23557053","8.75","37.06124214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"444",Mexican Pacific,OAXACA,HUATULCO,MORROS_CONEJOS,15.775673110000000,-96.069119819999997,Not protected,"11","2.703438846","0.344827586","3","40","3.048266432","8.75","26.67233128",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"446",Mexican Pacific,OAXACA,HUATULCO,MORROS_MAGUEY,15.731404110000000,-96.150193909999999,Not take zone,"13","2.855780532","0.344827586","3","226","3.200608118","8.75","28.00532103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"576",Mexican Pacific,OAXACA,HUATULCO,PUNTA_ARENAS,15.770186640000000,-96.072432440000000,Not protected,"11","2.724880213","0.344827586","3","40","3.069707799","8.75","26.85994324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"721",Mexican Pacific,OAXACA,HUATULCO,PUNTA_TEJON,15.753857979999999,-96.106753100000006,Not protected,"11","3.499024161","0.344827586","3","40","3.843851747","8.75","33.63370279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"746",Mexican Pacific,OAXACA,HUATULCO,ROCA_BLANCA,15.749025000000000,-96.116467999999998,Not protected,"5","3.592297284","0.344827586","3","226","3.93712487","8.75","34.44984261",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"815",Mexican Pacific,OAXACA,HUATULCO,TANGOLUNDA,15.767474000000000,-96.094764999999995,Not protected,"2","3.054564492","0.344827586","3","40","3.399392078","8.75","29.74468068",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"818",Mexican Pacific,OAXACA,HUATULCO,TAPESCOS,15.758029730000001,-96.095090920000004,Not protected,"16","3.138878929","0.344827586","3","40","3.483706515","8.75","30.48243201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,57
"254",Gulf of Mexico,VERACRUZ,COATZACOALCOS,FONDO_SECO,18.204315999999999,-94.420610999999994,Not protected,"4","2.655488877","0.689655172","1","7","3.345144049","4.375","14.63500521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
"426",Gulf of Mexico,VERACRUZ,COATZACOALCOS,MELILLA,18.256881000000000,-94.477253000000005,Not protected,"4","2.20387663","0.862068966","1","313","3.065945596","6.25","19.16215997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
"778",Gulf of Mexico,VERACRUZ,COATZACOALCOS,SAN_JUAN,18.228355000000001,-94.467804000000001,Not protected,"4","2.351221544","0.862068966","1","7","3.21329051","4.375","14.05814598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
"30",Yucatan Peninsula,YUCATAN,MERIDA,ARRECIFE_ALACRANES,22.378603999999999,-89.687774000000005,Not take zone,"3","1.008131045","0","3","346","1.008131045","6.875","6.930900934",9.3.03.111,Arrecife Alacranes,Península de Yucatán y Caribe Mexicano,Yucatán,Frente al municipio de Progreso,Uso Restringido,Zona Núcleo,AL6,PMN,PN,133.74887293800,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Yucatán,Frente al municipio de Progreso,Uso Restringido,Zona Núcleo,15.04000000000,AL6,PMN,PN,Zona de Amortiguamiento,NO,NO,NO,NO,NO,SI,59
"805",Yucatan Peninsula,YUCATAN,MERIDA,SISAL,21.178688000000001,-90.036602000000002,Not protected,"3","3.721846985","0.344827586","1","82","4.066674571","4.375","17.79170125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
"211",Yucatan Peninsula,YUCATAN,MERIDA,DZILAM_DE_BRAVO,21.406607000000001,-88.895240000000001,Not protected,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
"744",Yucatan Peninsula,YUCATAN,MERIDA,RIO_LAGARTOS,21.584368999999999,-88.197396999999995,Not protected,"1","2.849353117","0.517241379","1","61","3.366594496","4.375","14.72885092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
"58",Yucatan Peninsula,QUINTANA_ROO,TULUM,BALLENA,20.209320000000002,-87.409070999999997,Into MPA,"1","3.200436691","0.344827586","0","401","3.545264277","7.5","26.58948208",9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Marinos,RB,RB,60181.84671750000,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,29.04000000000,Marinos,RB,RB,Zona de Amortiguamiento,NO,SI,SI,ND,SI,NO,65
"177",Yucatan Peninsula,QUINTANA_ROO,TULUM,COQUITOS,20.237534000000000,-87.387933000000004,Into MPA,"2","2.718071352","0.517241379","0","401","3.235312732","7.5","24.26484549",9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Marinos,RB,RB,60181.84671750000,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,29.04000000000,Marinos,RB,RB,Zona de Amortiguamiento,NO,SI,SI,ND,SI,NO,65
"209",Yucatan Peninsula,QUINTANA_ROO,TULUM,DREAM_REEF,20.246191000000000,-87.378812999999994,Into MPA,"2","2.592817375","0.517241379","0","401","3.110058755","7.5","23.32544066",9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Marinos,RB,RB,60181.84671750000,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,29.04000000000,Marinos,RB,RB,Zona de Amortiguamiento,NO,SI,SI,ND,SI,NO,65
"374",Yucatan Peninsula,QUINTANA_ROO,TULUM,LABERINTOS,20.192606000000001,-87.418587000000002,Into MPA,"1","3.276501761","0.172413793","0","401","3.448915554","7.5","25.86686665",9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Marinos,RB,RB,60181.84671750000,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,29.04000000000,Marinos,RB,RB,Zona de Amortiguamiento,NO,SI,SI,ND,SI,NO,65
"530",Yucatan Peninsula,QUINTANA_ROO,TULUM,PISCINA,20.225754999999999,-87.396185000000003,Into MPA,"2","2.818614176","0.517241379","0","401","3.335855555","7.5","25.01891666",9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Marinos,RB,RB,60181.84671750000,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,29.04000000000,Marinos,RB,RB,Zona de Amortiguamiento,NO,SI,SI,ND,SI,NO,65
"731",Yucatan Peninsula,QUINTANA_ROO,TULUM,QR_CUEVITAS,20.251045999999999,-87.372867999999997,Into MPA,"1","2.53926995","0.517241379","0","401","3.056511329","7.5","22.92383497",9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Marinos,RB,RB,60181.84671750000,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,29.04000000000,Marinos,RB,RB,Zona de Amortiguamiento,NO,SI,SI,ND,SI,NO,65
"817",Yucatan Peninsula,QUINTANA_ROO,TULUM,TANK_HA_DEEP,20.238413999999999,-87.355124000000004,Into MPA,"1","2.440215827","0.517241379","0","401","2.957457207","7.5","22.18092905",9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,Marinos,RB,RB,60181.84671750000,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Zona de Aprovechamiento Sustentable de los Ecosistemas,Subzona de Aprovechamiento Sustentable de los Ecosistemas,29.04000000000,Marinos,RB,RB,Zona de Amortiguamiento,NO,SI,SI,ND,SI,NO,65
"233",Yucatan Peninsula,QUINTANA_ROO,AKUMAL,ERRADURA,20.381810000000002,-87.320690999999997,Into MPA,NA,NA,NA,NA,NA,NA,NA,NA,9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Uso Público,Uso Público,Refugio Bahía de Akumal,RB,RB,1.30787870783,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Uso Público,Uso Público,29.11000000000,Refugio Bahía de Akumal,RB,RB,Zona de Amortiguamiento,ND,ND,ND,ND,SI,NO,65
"372",Yucatan Peninsula,QUINTANA_ROO,AKUMAL,LA_TORTUGA,20.392249979999999,-87.312032970000004,Into MPA,NA,NA,NA,NA,NA,NA,NA,NA,9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Uso Público,Uso Público,Refugio Bahía de Akumal,RB,RB,1.30787870783,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Uso Público,Uso Público,29.11000000000,Refugio Bahía de Akumal,RB,RB,Zona de Amortiguamiento,ND,ND,ND,ND,SI,NO,65
"16",Yucatan Peninsula,QUINTANA_ROO,AKUMAL,AK_LA_ISLA,20.397703000000000,-87.303250000000006,Into MPA,"1","3.897682497","0.689655172","0","387","4.587337669","6.875","31.53794648",9.1.09.178,Caribe Mexicano,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Uso Público,Uso Público,Refugio Akumal Franja Marino Costera,RB,RB,13.75719363000,Zona de Amortiguamiento,Península de Yucatán y Caribe Mexicano,Quintana Roo,"Isla Mujeres, Benito Juárez, Tulum y frente a las costas de Puerto Morelos, Solidaridad, Cozumel, Bacalar y Othón P. Blanco",Uso Público,Uso Público,29.10000000000,Refugio Akumal Franja Marino Costera,RB,RB,Zona de Amortiguamiento,NO,NO,SI,ND,SI,NO,65
